ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
72914,26-39,male,majority,10-19y,high school,working class,0.5483499229,1,before 2015,0,1,10238,13000,sedan,1,1,1,0
780961,65+,female,majority,30y+,university,upper class,0.5345841473,1,after 2015,1,1,32765,12000,sedan,4,1,0,0
246434,65+,female,majority,10-19y,high school,upper class,0.5086825438,1,before 2015,1,1,32765,5000,sedan,2,0,0,0
691719,26-39,male,majority,10-19y,high school,working class,0.3854878162,0,before 2015,1,1,92101,10000,sedan,1,0,0,1
552705,40-64,female,majority,0-9y,high school,working class,0.3186677015,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
273160,40-64,female,majority,0-9y,university,middle class,0.5283154346,1,after 2015,0,0,10238,14000,sedan,0,0,0,0
67358,40-64,female,majority,20-29y,high school,middle class,0.6463796858,1,before 2015,0,1,10238,12000,sedan,0,0,1,0
897090,40-64,male,minority,20-29y,high school,upper class,0.6322473943,1,after 2015,1,0,10238,9000,sedan,2,0,7,0
170435,16-25,female,majority,0-9y,high school,poverty,0.412636786,1,before 2015,1,0,10238,13000,sedan,0,0,0,0
956607,26-39,female,majority,0-9y,university,middle class,0.5611898807,1,after 2015,1,1,10238,8000,sedan,0,0,0,0
281734,65+,female,majority,0-9y,university,upper class,0.6908848838,1,before 2015,0,1,92101,13000,sedan,0,0,0,1
96024,16-25,male,majority,0-9y,high school,poverty,0.343790244,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
378747,26-39,female,majority,0-9y,university,middle class,0.5434608544,1,before 2015,1,0,10238,11000,sedan,0,0,0,1
590245,26-39,female,minority,10-19y,university,upper class,0.7762155221,1,before 2015,0,1,32765,9000,sedan,1,0,2,1
246413,26-39,female,majority,10-19y,university,working class,0.5318212283,1,before 2015,0,0,32765,13000,sedan,0,1,0,0
683607,16-25,male,majority,0-9y,university,poverty,0.2843594243,0,before 2015,0,0,32765,13000,sedan,0,0,0,1
331632,26-39,male,minority,0-9y,none,working class,0.3199505722,1,before 2015,1,1,10238,13000,sports car,0,0,0,1
222583,40-64,male,majority,20-29y,university,upper class,0.6946267228,1,after 2015,1,1,32765,12000,sedan,3,0,0,0
213883,65+,female,majority,0-9y,high school,upper class,0.7820833952,1,after 2015,0,1,32765,10000,sedan,0,0,0,0
250003,40-64,female,majority,20-29y,high school,upper class,,1,after 2015,0,1,10238,10000,sedan,3,0,1,0
29534,40-64,male,majority,0-9y,university,upper class,0.5724306198,1,before 2015,1,0,10238,13000,sedan,0,0,0,1
914388,65+,male,majority,30y+,high school,upper class,0.5833267373,1,after 2015,0,1,10238,14000,sedan,4,1,6,0
957391,16-25,female,majority,0-9y,high school,poverty,0.3336221416,0,before 2015,1,1,10238,10000,sedan,0,0,0,1
276387,40-64,male,majority,20-29y,university,upper class,0.8706105407,1,after 2015,1,0,32765,10000,sports car,5,2,1,0
486150,40-64,male,majority,20-29y,university,middle class,0.6835622997,0,after 2015,1,1,10238,9000,sedan,2,0,5,0
773045,65+,female,minority,20-29y,university,upper class,0.7351303352,0,after 2015,0,1,10238,11000,sedan,0,0,3,0
586978,40-64,female,majority,0-9y,university,upper class,0.692154838,1,before 2015,1,0,10238,18000,sedan,0,0,0,0
921219,26-39,female,majority,10-19y,none,working class,0.5104505488,1,after 2015,1,1,10238,14000,sedan,1,0,0,0
207942,26-39,female,minority,0-9y,none,working class,0.4984336381,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
327622,26-39,male,majority,10-19y,high school,working class,0.4864038516,1,before 2015,1,0,10238,12000,sedan,0,1,0,0
345510,65+,female,minority,30y+,university,upper class,,1,before 2015,0,0,32765,12000,sedan,1,0,2,0
313208,26-39,male,minority,10-19y,high school,working class,0.5192250173,1,before 2015,0,0,32765,11000,sedan,1,0,0,0
453375,40-64,male,minority,20-29y,high school,middle class,0.5059289542,1,before 2015,1,0,10238,12000,sports car,3,0,7,0
487944,16-25,male,majority,0-9y,university,middle class,0.3759390664,0,after 2015,1,0,10238,15000,sedan,0,0,0,1
227891,16-25,female,majority,0-9y,high school,upper class,0.6212382384,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
314564,16-25,female,majority,0-9y,high school,poverty,0.3975139346,0,before 2015,1,0,10238,13000,sedan,0,0,0,1
306173,16-25,male,majority,0-9y,university,working class,0.3976983784,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
703581,26-39,male,majority,10-19y,high school,upper class,0.447393953,1,before 2015,1,1,10238,10000,sedan,2,0,4,0
998901,26-39,female,majority,10-19y,none,working class,,1,before 2015,1,1,92101,6000,sedan,1,0,0,1
550420,26-39,female,minority,10-19y,high school,upper class,0.6100646961,1,after 2015,0,1,32765,9000,sedan,2,1,1,0
741036,40-64,female,majority,20-29y,university,upper class,0.669831859,1,before 2015,1,0,32765,10000,sedan,5,0,0,0
765391,40-64,male,majority,20-29y,high school,working class,0.3942030842,1,before 2015,1,1,10238,15000,sedan,2,0,0,1
778184,65+,female,majority,30y+,university,upper class,0.5069172348,1,after 2015,1,1,10238,,sedan,1,0,1,0
88198,26-39,male,majority,10-19y,none,poverty,0.2576497109,0,before 2015,0,1,32765,12000,sedan,3,0,0,0
810318,40-64,male,majority,20-29y,high school,middle class,0.5380413061,1,after 2015,1,1,10238,11000,sedan,3,1,1,0
517060,65+,female,majority,10-19y,university,upper class,0.5448318212,1,before 2015,1,1,10238,12000,sedan,1,0,0,0
511639,40-64,female,majority,20-29y,high school,upper class,0.6504176836,1,before 2015,1,1,32765,,sedan,2,0,0,0
389152,16-25,female,majority,0-9y,high school,middle class,0.6002312656,1,after 2015,1,1,32765,7000,sedan,0,0,0,0
209049,26-39,male,majority,10-19y,university,upper class,0.6352679102,1,before 2015,1,1,32765,,sedan,3,0,1,1
20986,26-39,male,majority,10-19y,university,upper class,0.7481307425,1,before 2015,1,1,32765,10000,sedan,3,1,2,0
273504,65+,male,majority,30y+,university,upper class,0.5298034832,1,before 2015,1,1,10238,,sedan,5,0,8,0
700831,16-25,male,majority,0-9y,high school,working class,0.3009876835,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
384446,40-64,male,majority,20-29y,university,upper class,0.6331028719,1,after 2015,1,1,10238,10000,sedan,1,0,1,0
550482,16-25,female,majority,0-9y,high school,working class,0.3549791232,1,after 2015,0,1,10238,9000,sedan,0,0,0,0
572797,26-39,male,majority,10-19y,high school,middle class,0.5061960447,1,before 2015,0,0,10238,13000,sedan,1,0,3,0
11854,26-39,male,majority,0-9y,high school,working class,0.5592297741,1,before 2015,1,1,10238,13000,sedan,0,0,0,1
517332,26-39,male,majority,0-9y,high school,middle class,,1,before 2015,0,0,32765,11000,sedan,0,0,0,1
864356,40-64,male,majority,20-29y,university,upper class,0.4158806589,1,after 2015,1,1,10238,12000,sedan,6,2,2,0
850066,40-64,female,majority,20-29y,high school,middle class,0.5561059959,1,before 2015,0,1,10238,12000,sedan,3,0,2,0
428609,26-39,male,majority,10-19y,high school,working class,0.4403229423,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
590798,16-25,male,majority,0-9y,high school,poverty,0.2735278986,0,before 2015,0,1,92101,13000,sedan,0,0,0,1
142359,16-25,female,minority,0-9y,none,poverty,0.3603076975,0,before 2015,0,1,10238,16000,sedan,0,0,0,1
612627,26-39,female,majority,10-19y,none,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,1,0
926871,40-64,female,majority,10-19y,university,working class,0.4055109352,0,before 2015,1,1,32765,8000,sedan,3,0,0,0
738180,16-25,female,majority,0-9y,high school,middle class,0.7418778535,1,before 2015,0,0,32765,11000,sedan,0,0,0,0
201203,40-64,female,majority,20-29y,university,middle class,0.6281902372,0,after 2015,0,0,32765,,sedan,0,0,0,0
987920,40-64,male,majority,0-9y,university,upper class,0.7754187772,1,after 2015,0,1,10238,12000,sedan,0,0,0,0
795672,26-39,male,majority,10-19y,none,poverty,0.3364170109,1,before 2015,0,0,32765,16000,sedan,1,0,1,1
116168,26-39,male,minority,0-9y,university,middle class,0.517395793,1,after 2015,0,0,32765,10000,sedan,0,0,0,0
878870,26-39,female,majority,10-19y,high school,poverty,0.1607056879,1,before 2015,0,0,10238,15000,sedan,1,0,0,1
287238,65+,female,majority,30y+,high school,upper class,0.6795259373,1,before 2015,1,1,10238,10000,sedan,2,1,0,0
668517,40-64,female,majority,20-29y,high school,upper class,0.6127386693,1,before 2015,1,1,10238,12000,sedan,1,0,0,0
210290,65+,female,majority,30y+,university,upper class,0.6120679453,1,before 2015,0,1,10238,9000,sedan,4,0,2,0
723965,26-39,male,majority,10-19y,high school,working class,0.5520692693,1,before 2015,0,1,10238,15000,sedan,0,0,0,0
684156,26-39,male,minority,10-19y,none,poverty,0.3375905138,0,before 2015,1,1,32765,12000,sedan,4,0,0,1
112524,26-39,male,majority,10-19y,university,upper class,0.6527432465,1,before 2015,0,1,10238,11000,sedan,1,0,2,0
767456,26-39,female,majority,0-9y,none,poverty,0.4415319215,0,before 2015,0,1,10238,11000,sedan,0,0,0,0
843251,16-25,male,minority,0-9y,high school,working class,,0,before 2015,1,1,10238,10000,sedan,0,0,0,1
446121,65+,male,majority,30y+,none,upper class,0.5503736861,0,before 2015,1,1,32765,8000,sedan,8,4,0,0
817613,40-64,female,majority,0-9y,none,middle class,0.5472468072,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
487791,40-64,male,majority,0-9y,high school,working class,0.3199675165,0,before 2015,0,0,10238,12000,sedan,0,0,0,1
820634,16-25,male,majority,0-9y,university,middle class,0.6514543801,1,after 2015,0,1,10238,,sedan,0,0,0,0
328200,65+,female,majority,10-19y,university,upper class,0.4240644178,0,after 2015,1,1,32765,11000,sedan,0,0,0,0
946774,26-39,male,majority,10-19y,university,upper class,0.6207699275,0,before 2015,1,1,10238,8000,sedan,2,0,2,1
94852,26-39,female,majority,10-19y,university,upper class,0.6927344581,0,after 2015,1,1,10238,9000,sedan,1,0,1,0
511559,40-64,male,majority,20-29y,high school,upper class,,1,after 2015,1,0,32765,11000,sedan,5,1,2,0
297103,16-25,female,majority,0-9y,none,poverty,0.438224062,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
818433,16-25,male,majority,0-9y,university,working class,0.2350866512,1,after 2015,0,0,10238,17000,sedan,0,0,0,0
286174,40-64,female,majority,20-29y,university,upper class,0.5627454441,1,after 2015,1,1,10238,9000,sedan,1,1,0,0
153124,65+,female,majority,30y+,high school,upper class,,1,before 2015,1,1,10238,,sedan,1,1,2,0
151422,65+,female,majority,30y+,university,upper class,0.6550009397,1,after 2015,1,1,10238,9000,sedan,4,1,3,0
284446,16-25,male,majority,0-9y,university,middle class,0.4902259461,1,before 2015,0,1,10238,13000,sedan,0,0,0,1
330298,16-25,female,majority,0-9y,university,middle class,0.5736784822,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
682907,65+,female,majority,30y+,high school,upper class,0.670052764,1,before 2015,1,1,10238,10000,sedan,0,1,1,0
126967,40-64,male,majority,20-29y,university,upper class,0.7185945312,1,before 2015,1,1,10238,9000,sedan,4,2,3,0
20059,65+,female,majority,30y+,none,upper class,0.6738651479,1,before 2015,1,1,92101,9000,sedan,4,0,1,0
3794,16-25,female,minority,0-9y,none,poverty,0.3943319121,0,before 2015,0,0,10238,20000,sedan,0,0,0,1
987063,65+,male,majority,30y+,high school,upper class,0.5119263879,1,after 2015,1,1,10238,8000,sedan,4,0,1,0
151493,16-25,male,majority,0-9y,high school,working class,0.35171819,0,before 2015,0,1,10238,,sedan,0,0,0,1
908853,65+,male,majority,10-19y,university,upper class,0.4946759056,1,before 2015,1,1,10238,10000,sedan,0,1,1,0
271560,65+,male,majority,10-19y,university,upper class,0.6259404089,1,after 2015,1,0,21217,12000,sedan,2,0,1,1
269359,26-39,female,majority,10-19y,high school,upper class,,1,after 2015,1,0,92101,,sedan,1,0,1,0
969295,16-25,male,minority,0-9y,high school,poverty,0.2418226755,0,before 2015,1,0,32765,6000,sedan,0,0,0,1
787582,40-64,female,majority,20-29y,university,upper class,0.5524786592,1,before 2015,1,0,10238,11000,sedan,1,0,2,0
147438,40-64,male,majority,0-9y,university,upper class,0.4931692838,1,after 2015,1,1,10238,9000,sports car,0,0,0,1
160308,40-64,female,minority,0-9y,high school,upper class,0.7672785498,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
335262,65+,male,majority,30y+,university,upper class,0.67948384,1,after 2015,0,1,10238,,sedan,1,0,2,0
866012,16-25,female,majority,0-9y,university,working class,,0,before 2015,0,0,92101,13000,sedan,0,0,0,1
547620,16-25,female,minority,0-9y,none,poverty,0.3854870339,0,before 2015,0,0,10238,,sedan,0,0,0,1
373067,26-39,female,majority,10-19y,university,upper class,0.7478430688,1,before 2015,1,1,32765,13000,sedan,1,0,0,0
312573,40-64,male,majority,20-29y,high school,middle class,0.4752935738,0,before 2015,0,1,32765,9000,sedan,6,1,2,1
799036,16-25,female,majority,0-9y,none,poverty,0.4214300591,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
840460,40-64,female,majority,20-29y,university,upper class,0.6922646807,1,after 2015,0,0,32765,16000,sedan,2,0,2,0
545108,65+,female,majority,20-29y,none,middle class,0.527208345,1,before 2015,0,1,32765,13000,sedan,1,1,2,1
793,40-64,female,majority,20-29y,university,upper class,0.5235691485,1,after 2015,1,1,10238,9000,sedan,0,1,1,0
372351,65+,male,minority,10-19y,high school,upper class,0.6247510485,1,before 2015,1,1,10238,12000,sedan,2,0,2,0
807197,26-39,male,majority,10-19y,university,upper class,0.5572529676,1,before 2015,1,1,10238,10000,sedan,3,0,1,0
457744,40-64,female,majority,0-9y,university,upper class,0.7275331285,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
790241,26-39,female,majority,0-9y,high school,middle class,0.7083040962,0,before 2015,0,1,10238,16000,sedan,0,0,0,1
946971,40-64,female,minority,20-29y,none,middle class,0.3680392191,0,before 2015,1,1,10238,13000,sedan,0,1,2,0
931908,26-39,female,majority,10-19y,high school,working class,0.5076472452,1,after 2015,0,1,10238,14000,sedan,3,0,0,0
672440,26-39,male,majority,10-19y,high school,middle class,0.5635735072,1,before 2015,1,1,92101,11000,sedan,2,0,1,0
297005,65+,male,majority,30y+,high school,upper class,0.5477950987,1,after 2015,1,1,32765,8000,sedan,10,2,2,0
559584,16-25,male,majority,0-9y,none,poverty,0.6132568377,0,after 2015,0,1,10238,13000,sedan,0,0,0,1
383423,16-25,female,majority,0-9y,none,poverty,0.338730887,1,before 2015,0,0,10238,,sedan,0,0,0,1
768953,65+,female,majority,30y+,none,working class,0.4572076092,0,before 2015,0,0,10238,15000,sedan,0,1,0,0
901362,16-25,male,majority,0-9y,none,poverty,0.3471954077,1,before 2015,1,0,10238,11000,sedan,0,0,0,1
846536,40-64,female,minority,10-19y,high school,upper class,0.6061707278,1,before 2015,1,1,10238,13000,sedan,0,0,1,0
144925,16-25,male,minority,0-9y,none,poverty,0.2702524597,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
857596,40-64,male,majority,20-29y,high school,upper class,0.6220980397,1,before 2015,1,1,32765,7000,sedan,6,1,4,0
57078,40-64,male,majority,20-29y,university,upper class,0.5270405909,1,before 2015,1,1,10238,9000,sedan,5,0,0,0
997007,16-25,female,majority,0-9y,none,poverty,0.432080038,0,after 2015,0,0,10238,,sedan,0,0,0,1
851568,40-64,female,minority,20-29y,none,upper class,0.8473246532,1,before 2015,0,1,10238,14000,sedan,2,1,1,0
906708,16-25,male,majority,0-9y,none,working class,0.3092719552,1,before 2015,0,0,10238,12000,sedan,0,0,0,1
983035,40-64,female,majority,20-29y,high school,working class,0.275580479,1,before 2015,0,1,10238,12000,sedan,0,0,3,0
802707,26-39,male,majority,0-9y,none,working class,0.5667317404,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
419018,16-25,female,majority,0-9y,high school,working class,0.3198732815,0,before 2015,0,0,92101,,sedan,0,0,0,1
100153,26-39,female,majority,10-19y,none,poverty,,0,before 2015,0,0,10238,15000,sedan,1,0,1,1
808100,26-39,female,majority,10-19y,high school,middle class,0.678416232,1,before 2015,0,1,10238,13000,sedan,0,0,1,0
781701,40-64,female,majority,0-9y,university,upper class,0.6424407917,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
302503,65+,female,majority,30y+,high school,upper class,0.5676115625,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
88340,16-25,male,majority,0-9y,university,working class,0.3450578499,1,before 2015,1,1,10238,,sedan,0,0,0,1
826785,16-25,male,majority,0-9y,none,poverty,0.255248978,0,after 2015,0,0,10238,15000,sedan,0,0,0,1
676831,65+,female,majority,30y+,high school,upper class,0.67198408,1,after 2015,1,1,32765,11000,sedan,5,3,2,0
484339,65+,female,majority,30y+,high school,upper class,0.5202085739,1,before 2015,1,1,92101,7000,sedan,4,0,3,0
302592,40-64,female,majority,20-29y,none,upper class,,1,after 2015,1,1,10238,11000,sedan,0,1,1,0
512004,26-39,female,majority,10-19y,high school,poverty,0.2684193888,1,before 2015,0,0,32765,9000,sedan,2,1,0,0
537352,40-64,female,majority,20-29y,none,poverty,0.2381566294,0,before 2015,0,1,32765,8000,sedan,3,0,2,0
847596,16-25,male,majority,0-9y,high school,working class,0.5617738265,0,before 2015,0,0,32765,,sedan,0,0,0,1
719410,40-64,female,majority,20-29y,university,upper class,0.6860628928,1,after 2015,1,1,32765,9000,sedan,4,0,0,0
38931,40-64,male,majority,0-9y,high school,upper class,,1,after 2015,1,1,10238,12000,sedan,0,0,0,0
858383,26-39,female,majority,10-19y,high school,middle class,0.4916779096,1,after 2015,0,0,32765,12000,sedan,1,0,1,1
562215,26-39,male,majority,10-19y,high school,working class,0.382266838,0,before 2015,0,1,10238,10000,sedan,2,1,3,1
348406,65+,female,majority,30y+,university,upper class,0.6521870632,1,before 2015,1,1,10238,7000,sedan,5,1,0,0
223874,65+,female,majority,20-29y,high school,upper class,0.6678192505,1,before 2015,1,1,10238,12000,sedan,3,0,1,0
670671,40-64,female,majority,10-19y,university,middle class,0.527396199,1,after 2015,0,1,92101,9000,sedan,0,0,1,0
55029,65+,male,majority,30y+,university,upper class,0.6366241137,1,after 2015,1,1,10238,,sedan,5,0,5,0
970812,16-25,male,majority,0-9y,high school,working class,0.4114968998,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
313597,26-39,female,majority,10-19y,high school,middle class,0.5188499075,1,before 2015,1,1,10238,,sedan,1,0,0,0
885413,65+,male,majority,20-29y,high school,upper class,0.5988548494,1,after 2015,1,1,32765,7000,sedan,6,1,0,0
331717,40-64,female,majority,20-29y,high school,upper class,0.4646878977,1,after 2015,0,1,10238,,sedan,2,1,1,0
546066,40-64,male,majority,20-29y,university,middle class,,1,after 2015,1,1,10238,9000,sedan,6,0,2,0
241602,40-64,female,majority,20-29y,high school,working class,0.2151387998,1,after 2015,1,1,10238,12000,sports car,2,0,2,0
58611,16-25,female,majority,0-9y,high school,poverty,0.3652981608,1,before 2015,0,0,10238,14000,sports car,0,0,0,0
284693,65+,male,majority,20-29y,high school,upper class,0.5822884598,1,before 2015,1,1,32765,8000,sedan,3,0,2,0
406911,40-64,female,majority,20-29y,university,upper class,0.5511148365,0,before 2015,1,1,92101,11000,sedan,5,0,0,0
651187,26-39,male,minority,10-19y,high school,working class,0.3903628897,1,before 2015,1,1,32765,12000,sedan,1,0,0,0
121455,65+,female,majority,20-29y,university,upper class,0.6552697214,1,before 2015,0,1,32765,10000,sedan,3,1,0,0
385088,40-64,female,majority,20-29y,university,upper class,0.5687243992,1,before 2015,0,1,21217,10000,sedan,1,1,0,1
279900,65+,female,majority,0-9y,university,upper class,0.6966049486,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
134885,40-64,female,majority,20-29y,university,upper class,0.5167910503,0,before 2015,1,1,10238,12000,sedan,2,1,1,0
